TradingDay,InnerCode,ClosePrice
2011/4/20 0:00,4982,3618.756
2011/4/21 0:00,3145,3317.367
2011/4/21 0:00,4982,3642.848
2011/4/22 0:00,3145,3299.942
2011/4/22 0:00,4982,3624.517
2011/4/25 0:00,3145,3249.574
2011/4/25 0:00,4982,3563.251
2011/4/26 0:00,3145,3230.96
2011/4/26 0:00,4982,3532.422
2011/4/27 0:00,3145,3209.503
2011/4/27 0:00,4982,3504.427
2011/4/28 0:00,3145,3161.776
2011/4/28 0:00,4982,3436.288
2011/4/29 0:00,3145,3192.723
2011/4/29 0:00,4982,3476.505
2011/5/3 0:00,3145,3211.132
2011/5/3 0:00,4982,3507.077
2011/5/4 0:00,3145,3129.028
2011/5/4 0:00,4982,3421.182
2011/5/5 0:00,3145,3126.117
2011/5/5 0:00,4982,3421.189
2011/5/6 0:00,3145,3121.396
2011/5/6 0:00,4982,3421.69
2011/5/9 0:00,3145,3129.759
2011/5/9 0:00,4982,3435.943
2011/5/10 0:00,3145,3153.221
2011/5/10 0:00,4982,3460.21
2011/5/11 0:00,3145,3145.085
2011/5/11 0:00,4982,3455.715
2011/5/12 0:00,3145,3101.603
2011/5/12 0:00,4982,3408.402
2011/5/13 0:00,3145,3128.093
2011/5/13 0:00,4982,3436.989
2011/5/16 0:00,3145,3100.463
2011/5/16 0:00,4982,3414.451
2011/5/17 0:00,3145,3116.028
2011/5/17 0:00,4982,3421.902
2011/5/18 0:00,3145,3139.379
2011/5/18 0:00,4982,3446.736
2011/5/19 0:00,3145,3120.639
2011/5/19 0:00,4982,3426.726
2011/5/20 0:00,3145,3121.596
2011/5/20 0:00,4982,3424.342
2011/5/23 0:00,3145,3022.98
2011/5/23 0:00,4982,3310.497
2011/5/24 0:00,3145,3026.223
2011/5/24 0:00,4982,3311.695
2011/5/25 0:00,3145,2990.343
2011/5/25 0:00,4982,3272.82
2011/5/26 0:00,3145,2978.381
2011/5/26 0:00,4982,3254.571
2011/5/27 0:00,3145,2963.308
2011/5/27 0:00,4982,3215.283
2011/5/30 0:00,3145,2954.506
2011/5/30 0:00,4982,3192.395
2011/5/31 0:00,3145,3001.556
2011/5/31 0:00,4982,3248.9
2011/6/1 0:00,3145,3004.173
2011/6/1 0:00,4982,3259.797
2011/6/2 0:00,3145,2955.705
2011/6/2 0:00,4982,3209.386
2011/6/3 0:00,3145,2986.349
2011/6/3 0:00,4982,3248.372
2011/6/7 0:00,3145,3004.262
2011/6/7 0:00,4982,3270.513
2011/6/8 0:00,3145,3008.652
2011/6/8 0:00,4982,3276.995
2011/6/9 0:00,3145,2951.889
2011/6/9 0:00,4982,3211.366
2011/6/10 0:00,3145,2961.932
2011/6/10 0:00,4982,3221.755
2011/6/13 0:00,3145,2950.348
2011/6/13 0:00,4982,3212.404
2011/6/14 0:00,3145,2993.559
2011/6/14 0:00,4982,3260.718
2011/6/15 0:00,3145,2963.119
2011/6/15 0:00,4982,3228.492
